tree_id,record_type,source,label,project,SampleID,TreeCluster_branch,Frequency,clade,country,date,cluster_size,AU_barcode_class,US_barcode_class
NG2026_Grep03633,global_consensus_representative,Nextstrain_2026_global,PP_001XYLZ,global,PP_001XYLZ,,,A.D.3,France,2023-12-17,6,AU_other_complete,US_C18_like
NG2026_Grep03640,global_consensus_representative,Nextstrain_2026_global,PP_001XYVF,global,PP_001XYVF,,,A.D.1.9,France,2023-12-12,21,AU_other_complete,US_other_complete
NG2026_Grep03656,global_consensus_representative,Nextstrain_2026_global,PP_001XZG7,global,PP_001XZG7,,,A.D.3.1,France,2023-12-03,3,AU_C4_like,US_C18_like
NG2026_Grep03664,global_consensus_representative,Nextstrain_2026_global,PP_001XZUG,global,PP_001XZUG,,,A.D.1.5,France,2023-12-14,6,AU_other_complete,US_other_complete
NG2026_Grep03667,global_consensus_representative,Nextstrain_2026_global,PP_001XZY8,global,PP_001XZY8,,,A.D.2.1,France,2023-12-30,2,AU_C4_like,US_C21_like
NG2026_Grep03673,global_consensus_representative,Nextstrain_2026_global,PP_001Y04U,global,PP_001Y04U,,,A.D.5.1,France,2023-12-29,1,AU_other_complete,US_other_complete
NG2026_Grep03678,global_consensus_representative,Nextstrain_2026_global,PP_001Y0E8,global,PP_001Y0E8,,,A.D.5.1,France,2024-01-01,1,AU_other_complete,US_other_complete
NG2026_Grep03679,global_consensus_representative,Nextstrain_2026_global,PP_001Y0H1,global,PP_001Y0H1,,,A.D.1.10,France,2023-11-28,2,AU_other_complete,US_other_complete
NG2026_Grep03688,global_consensus_representative,Nextstrain_2026_global,PP_001Y0W9,global,PP_001Y0W9,,,A.D.1.10,France,2023-12-09,1,AU_other_complete,US_other_complete
NG2026_Grep03689,global_consensus_representative,Nextstrain_2026_global,PP_001Y0X7,global,PP_001Y0X7,,,A.D.1.6,France,2023-11-27,16,AU_other_complete,US_other_complete
NG2026_Grep03697,global_consensus_representative,Nextstrain_2026_global,PP_001Y19H,global,PP_001Y19H,,,A.D.1.9,France,2023-11-02,8,AU_other_complete,US_other_complete
NG2026_Grep03711,global_consensus_representative,Nextstrain_2026_global,PP_001Y1SG,global,PP_001Y1SG,,,A.D.4,France,2023-12-04,3,AU_other_complete,US_other_complete
NG2026_Grep03726,global_consensus_representative,Nextstrain_2026_global,PP_001Y2KV,global,PP_001Y2KV,,,A.D.1.5,France,2023-11-28,2,AU_other_complete,US_other_complete
NG2026_Grep03729,global_consensus_representative,Nextstrain_2026_global,PP_001Y2W7,global,PP_001Y2W7,,,A.D.3.5,France,2023-12-06,4,AU_other_complete,US_C18_like
NG2026_Grep03730,global_consensus_representative,Nextstrain_2026_global,PP_001Y2X5,global,PP_001Y2X5,,,A.D.1.5,France,2023-12-12,5,AU_other_complete,US_C21_like
NG2026_Grep03733,global_consensus_representative,Nextstrain_2026_global,PP_001Y32V,global,PP_001Y32V,,,A.D.1.9,France,2023-10-25,1,AU_other_complete,US_other_complete
NG2026_Grep03738,global_consensus_representative,Nextstrain_2026_global,PP_001Y3C9,global,PP_001Y3C9,,,A.D.1.10,France,2024-01-02,1,AU_other_complete,US_other_complete
NG2026_Grep03744,global_consensus_representative,Nextstrain_2026_global,PP_001Y3V8,global,PP_001Y3V8,,,A.D.1.6,France,2023-11-03,1,AU_other_complete,US_other_complete
NG2026_Grep03745,global_consensus_representative,Nextstrain_2026_global,PP_001Y43S,global,PP_001Y43S,,,A.D.1.10,France,2023-11-28,1,AU_other_complete,US_other_complete
NG2026_Grep03753,global_consensus_representative,Nextstrain_2026_global,PP_001Y4NM,global,PP_001Y4NM,,,A.D.1.10,France,2023-12-10,1,AU_other_complete,US_other_complete
NG2026_Grep03756,global_consensus_representative,Nextstrain_2026_global,PP_001Y4X3,global,PP_001Y4X3,,,A.D.5.1,France,2024-01-13,1,AU_other_complete,US_other_complete
NG2026_Grep03770,global_consensus_representative,Nextstrain_2026_global,PP_001Y5LQ,global,PP_001Y5LQ,,,A.D.1.5,France,2023-11-28,1,AU_other_complete,US_C21_like
NG2026_Grep03773,global_consensus_representative,Nextstrain_2026_global,PP_001Y5QG,global,PP_001Y5QG,,,A.D.3.1,France,2023-11-26,1,AU_C4_like,US_C18_like
NG2026_Grep03779,global_consensus_representative,Nextstrain_2026_global,PP_001Y61U,global,PP_001Y61U,,,A.D.1.9,France,2023-12-27,2,AU_other_complete,US_other_complete
NG2026_Grep03780,global_consensus_representative,Nextstrain_2026_global,PP_001Y63Q,global,PP_001Y63Q,,,A.D.1.5,France,2023-10-04,1,AU_other_complete,US_C21_like
NG2026_Grep03785,global_consensus_representative,Nextstrain_2026_global,PP_001Y6C6,global,PP_001Y6C6,,,A.D.1.5,France,2023-12-26,1,AU_other_complete,US_C21_like
NG2026_Grep03803,global_consensus_representative,Nextstrain_2026_global,PP_001Y7E1,global,PP_001Y7E1,,,A.D.3.1,France,2023-12-03,1,AU_C4_like,US_C18_like
NG2026_Grep03810,global_consensus_representative,Nextstrain_2026_global,PP_001Y7ZW,global,PP_001Y7ZW,,,A.D.1.10,France,2023-12-26,5,AU_other_complete,US_other_complete
NG2026_Grep03826,global_consensus_representative,Nextstrain_2026_global,PP_001Y91R,global,PP_001Y91R,,,A.D.1.10,France,2023-12-11,1,AU_other_complete,US_other_complete
NG2026_Grep03829,global_consensus_representative,Nextstrain_2026_global,PP_001Y97D,global,PP_001Y97D,,,A.D.5,France,2024-01-01,1,AU_other_complete,US_other_complete
NG2026_Grep03838,global_consensus_representative,Nextstrain_2026_global,PP_001Y9QC,global,PP_001Y9QC,,,A.D.3.1,France,2023-11-29,1,AU_C4_like,US_C18_like
NG2026_Grep03848,global_consensus_representative,Nextstrain_2026_global,PP_001YAEY,global,PP_001YAEY,,,A.D.1.10,France,2024-01-11,1,AU_other_complete,US_other_complete
NG2026_Grep03849,global_consensus_representative,Nextstrain_2026_global,PP_001YAGU,global,PP_001YAGU,,,A.D.1.6,France,2024-03-12,1,AU_other_complete,US_other_complete
NG2026_Grep03851,global_consensus_representative,Nextstrain_2026_global,PP_001YANF,global,PP_001YANF,,,A.D.3.1,USA,2024-11-22,7,AU_other_complete,US_C18_like
NG2026_Grep03852,global_consensus_representative,Nextstrain_2026_global,PP_001YAPD,global,PP_001YAPD,,,A.D.3.11,USA,2024-11-24,99,AU_other_complete,US_C18_like
NG2026_Grep03854,global_consensus_representative,Nextstrain_2026_global,PP_001YAR9,global,PP_001YAR9,,,A.D.1.9,USA,2024-11-26,17,AU_other_complete,US_other_complete
NG2026_Grep03855,global_consensus_representative,Nextstrain_2026_global,PP_001YAT5,global,PP_001YAT5,,,A.D.3.9,USA,2024-11-26,26,AU_other_complete,US_C18_like
NG2026_Grep03858,global_consensus_representative,Nextstrain_2026_global,PP_001YAYV,global,PP_001YAYV,,,A.D.1.6,USA,2024-11-25,25,AU_other_complete,US_other_complete
NG2026_Grep03859,global_consensus_representative,Nextstrain_2026_global,PP_001YB1P,global,PP_001YB1P,,,A.D.3.11,USA,2024-11-24,4,AU_other_complete,US_C18_like
NG2026_Grep03862,global_consensus_representative,Nextstrain_2026_global,PP_001YB89,global,PP_001YB89,,,A.D.1.9,USA,2024-11-19,5,AU_other_complete,US_other_complete
NG2026_Grep03863,global_consensus_representative,Nextstrain_2026_global,PP_001YB7B,global,PP_001YB7B,,,A.D.1.5,USA,2024-11-13,26,AU_other_complete,US_other_complete
NG2026_Grep03866,global_consensus_representative,Nextstrain_2026_global,PP_001YBGT,global,PP_001YBGT,,,A.D.3.11,USA,2024-11-19,16,AU_other_complete,US_C18_like
NG2026_Grep03868,global_consensus_representative,Nextstrain_2026_global,PP_001YBMG,global,PP_001YBMG,,,A.D.3.1,USA,2024-11-13,1,AU_other_complete,US_C18_like
NG2026_Grep03869,global_consensus_representative,Nextstrain_2026_global,PP_001YBNE,global,PP_001YBNE,,,A.D.5.2,USA,2024-11-08,3,AU_other_complete,US_other_complete
NG2026_Grep03871,global_consensus_representative,Nextstrain_2026_global,PP_001YBU2,global,PP_001YBU2,,,A.D.3.1,USA,2024-11-08,2,AU_other_complete,US_C18_like
NG2026_Grep03876,global_consensus_representative,Nextstrain_2026_global,PP_001YC3J,global,PP_001YC3J,,,A.D.2.1,USA,2024-08-17,2,AU_other_complete,US_C21_like
NG2026_Grep03877,global_consensus_representative,Nextstrain_2026_global,PP_001YC5E,global,PP_001YC5E,,,A.D.3.5,USA,2024-01-12,1,AU_other_complete,US_C18_like
NG2026_Grep03878,global_consensus_representative,Nextstrain_2026_global,PP_001YC7A,global,PP_001YC7A,,,A.D.5.4,USA,2024-01-12,1,AU_other_complete,US_other_complete
NG2026_Grep03880,global_consensus_representative,Nextstrain_2026_global,PP_001YCA4,global,PP_001YCA4,,,A.D.3.6,USA,2024-01-15,1,AU_other_complete,US_C18_like
NG2026_Grep03893,global_consensus_representative,Nextstrain_2026_global,PP_001YCWX,global,PP_001YCWX,,,A.D.1.5,Mexico,2022-11-04,1,AU_other_complete,US_C21_like
NG2026_Grep03895,global_consensus_representative,Nextstrain_2026_global,PP_001YCYT,global,PP_001YCYT,,,A.D.1.5,Mexico,2022-11-28,2,AU_other_complete,US_C21_like
NG2026_Grep03896,global_consensus_representative,Nextstrain_2026_global,PP_001YCZR,global,PP_001YCZR,,,A.D.1.5,Mexico,2022-11-28,2,AU_other_complete,US_C21_like
NG2026_Grep03898,global_consensus_representative,Nextstrain_2026_global,PP_001YD4F,global,PP_001YD4F,,,A.D.1.5,Mexico,2023-01-24,1,AU_other_complete,US_C21_like
NG2026_Grep03899,global_consensus_representative,Nextstrain_2026_global,PP_001YD5D,global,PP_001YD5D,,,A.D.1.5,Mexico,2023-01-24,1,AU_other_complete,US_C21_like
NG2026_Grep03900,global_consensus_representative,Nextstrain_2026_global,PP_001YD6B,global,PP_001YD6B,,,A.D.1.5,Mexico,2023-02-15,1,AU_other_complete,US_C21_like
NG2026_Grep03901,global_consensus_representative,Nextstrain_2026_global,PP_001YD79,global,PP_001YD79,,,A.D.1.5,Mexico,2023-02-27,1,AU_other_complete,US_C21_like
NG2026_Grep03904,global_consensus_representative,Nextstrain_2026_global,PP_001YDME,global,PP_001YDME,,,A.D.3.4,Mexico,2023-11-08,6,AU_other_complete,US_C18_like
NG2026_Grep03905,global_consensus_representative,Nextstrain_2026_global,PP_001YDPA,global,PP_001YDPA,,,A.D.5.2,Mexico,2023-11-13,3,AU_other_complete,US_other_complete
NG2026_Grep03908,global_consensus_representative,Nextstrain_2026_global,PP_001YE0N,global,PP_001YE0N,,,A.D.5.1,Mexico,2023-12-04,1,AU_other_complete,US_C21_like
NG2026_Grep03912,global_consensus_representative,Nextstrain_2026_global,PP_001YE4E,global,PP_001YE4E,,,A.D.1.5,Mexico,2023-12-05,1,AU_other_complete,US_C21_like
NG2026_Grep03913,global_consensus_representative,Nextstrain_2026_global,PP_001YE78,global,PP_001YE78,,,A.D.1.5,Mexico,2023-12-08,2,AU_other_complete,US_C21_like
NG2026_Grep03916,global_consensus_representative,Nextstrain_2026_global,PP_001YECY,global,PP_001YECY,,,A.D.1.5,Mexico,2023-12-14,1,AU_other_complete,US_C21_like
NG2026_Grep03917,global_consensus_representative,Nextstrain_2026_global,PP_001YEEU,global,PP_001YEEU,,,A.D.1.5,Mexico,2024-01-16,2,AU_other_complete,US_C21_like
NG2026_Grep03920,global_consensus_representative,Nextstrain_2026_global,PP_001YEJK,global,PP_001YEJK,,,A.D.3.11,USA,2024-12-07,2,AU_other_complete,US_C18_like
NG2026_Grep03922,global_consensus_representative,Nextstrain_2026_global,PP_001YEP9,global,PP_001YEP9,,,A.D.3.11,USA,2024-12-06,1,AU_other_complete,US_C18_like
NG2026_Grep03923,global_consensus_representative,Nextstrain_2026_global,PP_001YF0M,global,PP_001YF0M,,,A.D.1.6,USA,2024-11-28,6,AU_other_complete,US_other_complete
NG2026_Grep03926,global_consensus_representative,Nextstrain_2026_global,PP_001YFCX,global,PP_001YFCX,,,A.D.1.5,USA,2024-09-20,1,AU_other_complete,US_C21_like
NG2026_Grep03928,global_consensus_representative,Nextstrain_2026_global,PP_001YFKG,global,PP_001YFKG,,,A.D.1.6,USA,2024-12-07,1,AU_other_complete,US_other_complete
NG2026_Grep03930,global_consensus_representative,Nextstrain_2026_global,PP_001YFNA,global,PP_001YFNA,,,A.D.3.11,USA,2024-12-10,9,AU_other_complete,US_C18_like
NG2026_Grep03935,global_consensus_representative,Nextstrain_2026_global,PP_001YFYQ,global,PP_001YFYQ,,,A.D.1.5,USA,2024-12-22,1,AU_other_complete,US_C21_like
NG2026_Grep03944,global_consensus_representative,Nextstrain_2026_global,PP_001YGDU,global,PP_001YGDU,,,A.D.3.1,USA,2024-12-21,4,AU_other_complete,US_C18_like
NG2026_Grep03945,global_consensus_representative,Nextstrain_2026_global,PP_001YGCW,global,PP_001YGCW,,,A.D.3.1,USA,2024-12-16,54,AU_C4_like,US_C18_like
NG2026_Grep03951,global_consensus_representative,Nextstrain_2026_global,PP_001YGQ5,global,PP_001YGQ5,,,A.D.3,France,2024-01-19,6,AU_other_complete,US_C18_like
NG2026_Grep03960,global_consensus_representative,Nextstrain_2026_global,PP_001YHCV,global,PP_001YHCV,,,A.D.1.10,France,2023-12-01,1,AU_other_complete,US_other_complete
NG2026_Grep03969,global_consensus_representative,Nextstrain_2026_global,PP_001YHUW,global,PP_001YHUW,,,A.D.5.1,France,2023-12-12,1,AU_other_complete,US_other_complete
NG2026_Grep03980,global_consensus_representative,Nextstrain_2026_global,PP_001YJP5,global,PP_001YJP5,,,A.D.1.11,France,2023-12-27,2,AU_other_complete,US_other_complete
NG2026_Grep03992,global_consensus_representative,Nextstrain_2026_global,PP_001YKHG,global,PP_001YKHG,,,A.D.1.5,USA,2024-12-30,4,AU_other_complete,US_C21_like
NG2026_Grep03993,global_consensus_representative,Nextstrain_2026_global,PP_001YKKC,global,PP_001YKKC,,,A.D.3.4,USA,2024-12-29,7,AU_other_complete,US_C18_like
NG2026_Grep03994,global_consensus_representative,Nextstrain_2026_global,PP_001YKN6,global,PP_001YKN6,,,A.D.3.7,USA,2024-12-24,1,AU_other_complete,US_C18_like
NG2026_Grep03996,global_consensus_representative,Nextstrain_2026_global,PP_001YKP4,global,PP_001YKP4,,,A.D.1.5,USA,2024-12-24,2,AU_other_complete,US_C21_like
NG2026_Grep03997,global_consensus_representative,Nextstrain_2026_global,PP_001YKR0,global,PP_001YKR0,,,A.D.1.6,USA,2024-12-23,19,AU_other_complete,US_other_complete
NG2026_Grep04000,global_consensus_representative,Nextstrain_2026_global,PP_001YL0G,global,PP_001YL0G,,,A.D.1.5,USA,2024-12-26,29,AU_other_complete,US_other_complete
NG2026_Grep04007,global_consensus_representative,Nextstrain_2026_global,PP_001YLCS,global,PP_001YLCS,,,A.D.1.11,USA,2025-01-02,1,AU_other_complete,US_other_complete
NG2026_Grep04009,global_consensus_representative,Nextstrain_2026_global,PP_001YLL9,global,PP_001YLL9,,,A.D.3.3,USA,2024-12-31,1,AU_other_complete,US_C18_like
NG2026_Grep04015,global_consensus_representative,Nextstrain_2026_global,PP_001YM2B,global,PP_001YM2B,,,A.D.3.1,USA,2025-01-06,4,AU_other_complete,US_C18_like
NG2026_Grep04021,global_consensus_representative,Nextstrain_2026_global,PP_001YMDP,global,PP_001YMDP,,,A.D.1.5,USA,2025-01-04,2,AU_other_complete,US_C21_like
NG2026_Grep04026,global_consensus_representative,Nextstrain_2026_global,PP_001YN2A,global,PP_001YN2A,,,A.D.3.3,USA,2025-01-14,3,AU_other_complete,US_C18_like
NG2026_Grep04032,global_consensus_representative,Nextstrain_2026_global,PP_001YNFJ,global,PP_001YNFJ,,,A.D.3.7,USA,2025-01-11,9,AU_other_complete,US_C18_like
NG2026_Grep04033,global_consensus_representative,Nextstrain_2026_global,PP_001YNJB,global,PP_001YNJB,,,A.D.3.9,USA,2025-01-11,1,AU_other_complete,US_C18_like
NG2026_Grep04035,global_consensus_representative,Nextstrain_2026_global,PP_001YNL7,global,PP_001YNL7,,,A.D.3.11,USA,2025-01-12,1,AU_other_complete,US_C18_like
NG2026_Grep04038,global_consensus_representative,Nextstrain_2026_global,PP_001YNUR,global,PP_001YNUR,,,A.D.1.9,USA,2025-01-15,7,AU_other_complete,US_other_complete
NG2026_Grep04040,global_consensus_representative,Nextstrain_2026_global,PP_001YP45,global,PP_001YP45,,,A.D.3.1,USA,2025-01-16,19,AU_C4_like,US_C18_like
NG2026_Grep04044,global_consensus_representative,Nextstrain_2026_global,PP_001YPK8,global,PP_001YPK8,,,A.D.3.1,USA,2025-01-20,20,AU_C4_like,US_C18_like
NG2026_Grep04046,global_consensus_representative,Nextstrain_2026_global,PP_001YPQY,global,PP_001YPQY,,,A.D.3.1,USA,2025-01-21,1,AU_C4_like,US_C18_like
NG2026_Grep04048,global_consensus_representative,Nextstrain_2026_global,PP_001YPSU,global,PP_001YPSU,,,A.D.1.5,USA,2025-01-19,1,AU_other_complete,US_C21_like
NG2026_Grep04049,global_consensus_representative,Nextstrain_2026_global,PP_001YPUQ,global,PP_001YPUQ,,,A.D.1.6,USA,2025-01-20,12,AU_other_complete,US_other_complete
NG2026_Grep04059,global_consensus_representative,Nextstrain_2026_global,PP_001YQM3,global,PP_001YQM3,,,A.D.3.3,USA,2024-11-17,1,AU_other_complete,US_C18_like
NG2026_Grep04060,global_consensus_representative,Nextstrain_2026_global,PP_001YQPZ,global,PP_001YQPZ,,,A.D.3.4,USA,2024-11-30,3,AU_other_complete,US_C18_like
NG2026_Grep04062,global_consensus_representative,Nextstrain_2026_global,PP_001YQRV,global,PP_001YQRV,,,A.D.1.9,USA,2024-12-03,7,AU_other_complete,US_other_complete
NG2026_Grep04066,global_consensus_representative,Nextstrain_2026_global,PP_001YQYF,global,PP_001YQYF,,,A.D.3.3,USA,2024-11-17,4,AU_other_complete,US_C18_like
NG2026_Grep04067,global_consensus_representative,Nextstrain_2026_global,PP_001YR19,global,PP_001YR19,,,A.D.3.3,USA,2024-02-01,1,AU_other_complete,US_C18_like
NG2026_Grep04071,global_consensus_representative,Nextstrain_2026_global,PP_001YR7X,global,PP_001YR7X,,,A.D.1.5,USA,2023-12-08,1,AU_other_complete,US_other_complete
NG2026_Grep04072,global_consensus_representative,Nextstrain_2026_global,PP_001YR8V,global,PP_001YR8V,,,A.D.3,USA,2023-11-01,7,AU_other_complete,US_C18_like
NG2026_Grep04079,global_consensus_representative,Nextstrain_2026_global,PP_001YREH,global,PP_001YREH,,,A.D.1.5,USA,2023-12-15,1,AU_other_complete,US_C21_like
NG2026_Grep04083,global_consensus_representative,Nextstrain_2026_global,PP_001YRN0,global,PP_001YRN0,,,A.D.1.5,USA,2023-12-10,1,AU_other_complete,US_C21_like
NG2026_Grep04089,global_consensus_representative,Nextstrain_2026_global,PP_001YS0A,global,PP_001YS0A,,,A.D.1.5,USA,2023-12-11,1,AU_other_complete,US_C21_like
NG2026_Grep04095,global_consensus_representative,Nextstrain_2026_global,PP_001YSBN,global,PP_001YSBN,,,A.D.1,USA,2023-11-28,1,AU_other_complete,US_other_complete
NG2026_Grep04101,global_consensus_representative,Nextstrain_2026_global,PP_001YSM1,global,PP_001YSM1,,,A.D.1.5,USA,2024-11-13,1,AU_other_complete,US_C21_like
NG2026_Grep04109,global_consensus_representative,Nextstrain_2026_global,PP_001YT8T,global,PP_001YT8T,,,A.D.1.11,USA,2024-12-19,1,AU_other_complete,US_other_complete
NG2026_Grep04113,global_consensus_representative,Nextstrain_2026_global,PP_001YTL2,global,PP_001YTL2,,,A.D.3.7,USA,2025-01-22,6,AU_other_complete,US_C18_like
NG2026_Grep04115,global_consensus_representative,Nextstrain_2026_global,PP_001YTNY,global,PP_001YTNY,,,A.D.5.1,USA,2025-01-23,1,AU_other_complete,US_other_complete
NG2026_Grep04116,global_consensus_representative,Nextstrain_2026_global,PP_001YTPW,global,PP_001YTPW,,,A.D.3.3,USA,2025-01-26,1,AU_other_complete,US_C18_like
NG2026_Grep04118,global_consensus_representative,Nextstrain_2026_global,PP_001YU24,global,PP_001YU24,,,A.D.3.11,USA,2025-01-26,5,AU_other_complete,US_C18_like
NG2026_Grep04145,global_consensus_representative,Nextstrain_2026_global,PP_001YW30,global,PP_001YW30,,,A.D.1.6,USA,2025-01-29,12,AU_other_complete,US_other_complete
NG2026_Grep04148,global_consensus_representative,Nextstrain_2026_global,PP_001YW9N,global,PP_001YW9N,,,A.D.3.1,USA,2025-01-29,1,AU_C4_like,US_C18_like
NG2026_Grep04155,global_consensus_representative,Nextstrain_2026_global,PP_001YX13,global,PP_001YX13,,,A.D.1.10,USA,2025-02-05,19,AU_other_complete,US_other_complete
NG2026_Grep04163,global_consensus_representative,Nextstrain_2026_global,PP_001YXK0,global,PP_001YXK0,,,A.D.1.5,USA,2025-02-03,1,AU_other_complete,US_other_complete
NG2026_Grep04164,global_consensus_representative,Nextstrain_2026_global,PP_001YXQQ,global,PP_001YXQQ,,,A.D.1.6,USA,2025-02-04,2,AU_other_complete,US_other_complete
NG2026_Grep04167,global_consensus_representative,Nextstrain_2026_global,PP_001YXWC,global,PP_001YXWC,,,A.D.3.1,USA,2025-02-03,3,AU_other_complete,US_C18_like
NG2026_Grep04173,global_consensus_representative,Nextstrain_2026_global,PP_001YYSK,global,PP_001YYSK,,,A.D.3.11,USA,2025-02-11,1,AU_other_complete,US_C18_like
NG2026_Grep04179,global_consensus_representative,Nextstrain_2026_global,PP_001YZ11,global,PP_001YZ11,,,A.D.3.1,USA,2025-02-11,4,AU_other_complete,US_C18_like
NG2026_Grep04180,global_consensus_representative,Nextstrain_2026_global,PP_001YZ6R,global,PP_001YZ6R,,,A.D.1.5,USA,2025-02-07,2,AU_other_complete,US_C21_like
NG2026_Grep04184,global_consensus_representative,Nextstrain_2026_global,PP_001YZNS,global,PP_001YZNS,,,A.D.5.1,USA,2025-02-05,7,AU_other_complete,US_other_complete
NG2026_Grep04189,global_consensus_representative,Nextstrain_2026_global,PP_001Z0G2,global,PP_001Z0G2,,,A.D.1.6,USA,2025-02-13,18,AU_other_complete,US_other_complete
NG2026_Grep04196,global_consensus_representative,Nextstrain_2026_global,PP_001Z1BB,global,PP_001Z1BB,,,A.D.3.1,USA,2025-02-13,1,AU_C4_like,US_C18_like
